Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,tweet_tokenizado,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
22959,1,0.7037,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'vacuna', 'rifo', 'avion', 'avion']",https://twitter.com/jose_barrigam/status/1342986219244818432,"@vladimirgaleana Vacunas sin vacuna, igual que la rifa del avión sin avión 🙈🙈",26,12,2020,19.4192316,-99.1133947,Venustiano Carranza,vacuna
22966,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hora', 'comprobe', 'balbuceando', 'vacuna', 'aventura']",https://twitter.com/SoyMaitra/status/1342271086503878657,"Como media hora después comprobé que me estaba albureando 🤡
No vacuna no aventura ✌🏽",24,12,2020,19.4416128,-99.1518637,Cuauhtémoc,vacuna
23009,1,0.5791,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['anticuerpo', 'vacuna', 'refuerzo', 'bailar', 'ritmo', 'material', 'girl', 'jaja', 'nomas', 'sentir', 'madrina']",https://twitter.com/gaboaparicio_/status/1496669840626618374,"Los anticuerpos de la vacuna de refuerzo bailando al ritmo de Material Girl 🥰 y yo, bueno, jaja nomás siento la madriza 🤣🤣🤣

 https://t.co/y9PI2xjk0h",23,2,2022,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23010,1,0.5391,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['conito', 'gusto', 'escuchar', 'pone', 'efecto', 'positivo', 'escuchar', 'rumbo', 'refuerzo', 'vacuna', 'covid', 'papas', 'raymond', 'susan', 'saludo', 'abrazo', 'enorme']",https://twitter.com/MayiiAlcantara/status/1493210614587699202,@aesquinca toñito!!! Que gusto escucharte!!! Pones tan de buenas!! #EfectoPositivo eres el mejor!!! Te voy escuchando rumbo a mi refuerzo de vacuna Covid19 con mis papás!! Raymundo y susana! Saludos y un abrazo enorme!!,14,2,2022,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23013,1,0.3946,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['dolor', 'paracetamol', 'vacuna', 'amiguito', 'mariano', 'osario', 'millon', 'gracias', 'compartir', 'buenisimo', 'noche', 'saludo', 'abrazo']",https://twitter.com/HervellaVictor/status/1482518343512903681,@marianoosorio1 Te duele y te tienes q tomar una paresetamol después.  De la vacuna.  Amiguismo mariano osorio millones de gracias por compartir buenísima tarde y noche 🌃 🤗🤗🤗🤗👋🤗🤗🤗🤗saludos y abrazos,15,1,2022,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23015,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'antirrabico', 'vacuna']",https://twitter.com/esjani/status/1478746920118063107,"@lopezdoriga Usted podría pasar al antirrábico por su vacuna.

😂😂😂😂😂😂😂",5,1,2022,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23018,1,0.4228,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hermana', 'companera', 'vacuna', 'dolia', 'cabeza', 'morir', 'infarto']",https://twitter.com/alboresvero/status/1449110630422564864,"@EsclnLapiramide De igual manera una hermana de una compañera se puso la vacuna, le dolí la cabeza y al día siguiente murió de un infarto 😞🤬😡",15,10,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23027,1,0.3519,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['alergeno', 'rasgunos', 'perrito', 'caricia', 'perrito', 'geonosis', 'mezcal', 'sierra', 'ataco', 'especia', 'deliciosas', 'salmon', 'pasto', 'planta', 'vacuna', 'astrazeneca', 'idea', 'comezon', 'paz']",https://twitter.com/ermitanha/status/1422545135783452678,"Y entre los mis posibles alérgenos: 
Rasguños de perritos 
Caricias a perritos, ambos posibles zoonosis
Mezcal de la sierra de Oaxaca
Especias deliciosas
Salmón
Pasto 
Alguna planta 
Vacuna de Astra zeneca? 
No tengo p. Idea solo se que está comezón no me deja en paz 😢",3,8,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23036,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['deberia', 'tender', 'twit', 'ataco', 'exprese', 'vacuna']",https://twitter.com/andreaquilon/status/1410319939832008706,"@NikolaLobo Deberías ver a uno que no e tiende mi twit y me ataca a mi, yo solo exprese lo que dijeron unos fifís por la vacuna 🤣🤦🏻‍♀️",30,6,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23047,1,0.2778,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'diferencia', 'causalidad', 'casualidad', 'sentir']",https://twitter.com/pepebandera1/status/1399726984092082182,@SharethT @JulioCe90628367 No tiene nada que ver con la vacuna. Hay diferencia entre causalidad y casualidad. Lo sentimos mucho.,1,6,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23050,1,0.5277,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['patrana', 'cara', 'vacuna', 'cuarto', 'abuela']",https://twitter.com/ManuelTorresRi1/status/1397184978841128972,"Patrañas caras, qué vacuna ni qué ocho cuartos, dirían las abuelas de antes...",25,5,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23068,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['luz', 'vacuna']",https://twitter.com/ManuelTorresRi1/status/1362793981516521474,"@INE? @ciromurayama ? 
Clara Luz te vacuna?",19,2,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23075,1,0.5278,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['don', 'reaccion', 'secundario', 'vacuna']",https://twitter.com/ECBaron/status/1346885069315706885,"Buenos días Don...
Alguna reacció  secundaria después de su vacuna?? https://t.co/YJKQKc0tK1",6,1,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacuna
23087,1,0.5873,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['traje', 'papa', 'vacuna', 'persona', 'salida', 'sano', 'distancia']",https://twitter.com/AGoodIFuckMyMom/status/1373316441974407168,Traje a mi papá a su vacuna pero veo demasiadas personas en la parte de la salida no hay sana distancia @Claudiashein @A_VCarranza,20,3,2021,19.44383938,-99.11701984,Venustiano Carranza,vacuna
23089,1,0.4334,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['jueves', 'vacuna', 'sputnik', 'deber', 'potente', 'vacuna', 'vacuna', 'evitar', 'enfermes', 'covid', 'efecto', 'enfermedad', 'drasticos', 'vacuna', 'ayudar', 'crear', 'anticuerpo', 'bajemos', 'guardia']",https://twitter.com/AshiaTeve/status/1418965748265979906,"El jueves me vacune con la Sputnik y debo decirles que si está potente.

Vacunense! 

La vacuna no va evitar que te enfermes de COVID, sin embargo que los efectos de la enfermedad no sean tan drásticos.

Las vacunas te ayudan a crear anticuerpos.

Eso sí no bajemos la guardia!",24,7,2021,19.540497,-99.1293689,Gustavo A. Madero,vacuna
23106,1,0.6221,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['urs', 'tratar', 'decentemente', 'ayudar', 'vacuna', 'sputnik', 'vender']",https://twitter.com/Vctorbu40012636/status/1498882693244850177,"@NachoRgz Si la URSS. nos a tratado
decentemente y nos ayudó con la Vacuna spunik ., Cuando  nadie nos quería
 vender",1,3,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23109,1,0.8518,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['puse', 'refuerzo', 'vacuna', 'ejercicio', 'creer', 'sentir']",https://twitter.com/LaFcktma/status/1497231728414494725,"Ayer me puse el refuerzo de la vacuna e hice ejercicio y creo que no me fue mal, hasta ahora me siento bien 🌚",25,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23110,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'hora']",https://twitter.com/maggi_azul/status/1496687667165241347,@mawwyrm En cada vacuna a los dos o 3 días estoy tomando. Porque solo dicen que son 48 horas,23,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23112,1,0.3934,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pinche', 'vacuna', 'fuerte', 'cruda', 'volver', 'vida']",https://twitter.com/MenaaMG/status/1496502231121764363,"Pinche vacuna, me estas dando muy fuerte, hasta parece que tengo una cruda de aquellas en las que ya no quieres volver a tomar en la vida",23,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23115,1,0.7777,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hora', 'agarrar', 'camino', 'refuerzo', 'vacuna']",https://twitter.com/Michelle_rv604/status/1495058339675488258,Bueno pues es hora de agarrar camino para el refuerzo de la vacuna #COVID19 de @sputnikvaccine,19,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23117,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['puse', 'vacuna', 'quedar', 'dormida']",https://twitter.com/tefyandroid/status/1494049038764814339,@JessMazon_ Ayer intentamos ver la segunda pero como me puse la vacuna me quede bien dormida 😅,16,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23119,1,0.5556,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'refuerzo']",https://twitter.com/maggi_azul/status/1493606958779322373,Vacuna de refuerzo ✅,15,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23120,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['puse', 'vacuna', 'vacuna', 'vacuna']",https://twitter.com/Emiliano_qwerty/status/1493487824594784257,Ya me puse la #vacuna contra el #COVID19 🥳😷 #Vacunate #vacunacion https://t.co/MZrFzGB56T,15,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23124,1,0.4829,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'persona', 'baja', 'guardia', 'argumento', 'creer', 'andar', 'cubrebocas', 'vacuna']",https://twitter.com/maggi_azul/status/1492132554874499072,"@Antonio40226069 @alejandraguayoa Aún con la vacuna soy de las personas que no baja la guardia, porque bajo tu argumento pues creo que ya podríamos andar sin cubrebocas los vacunados.",11,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23125,1,0.5665,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['causa', 'vacuna', 'sufrir', 'corazon', 'vacuna', 'malo', 'vacuna']",https://twitter.com/danypezzinas/status/1489020673989099520,@diarioas Cuales son las causas buenas de la vacunacion???? Por que hay varios que han sufrido del corazón y es por la vacuna 😒. Pero solo han visto lo bueno y no dicen nada de lo malo de las vacunas?????,2,2,2022,19.3591195,-99.0929294,Iztapalapa,vacuna
23133,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['horrible', 'gracias', 'vacuna']",https://twitter.com/gherrale/status/1457954962223345664,fue horrible gracias a la vacuna,9,11,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23141,1,0.3621,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pandemia', 'terminar', 'importante', 'continuar', 'atender', 'medida', 'prevencion', 'cubrebocas', 'lavado', 'frecuente', 'mano', 'sano', 'distancia', 'vacuna', 'vacuna', 'llegar', 'turno']",https://twitter.com/dannytorresl/status/1442525927087357952,"La pandemia no ha terminado, es importante que todas y todos continuemos atendiendo las medidas de prevención como uso de cubrebocas, lavado frecuente de manos y #SanaDistancia, aunque ya estemos vacunados. Si aún no lo estás, ¡pues #ALV a la vacuna en cuanto llegue tu turno!",27,9,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23142,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['jajaja', 'risa', 'selfie', 'vacuna']",https://twitter.com/JTORRESLEYVA/status/1442356588573077506,@marielalindero Jajaja es que me dio risa tantas selfies con su vacuna,27,9,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23156,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'sentir', 'culo', 'jaja']",https://twitter.com/osppl/status/1424448930998325250,@KevinCor54 Y aun con vacuna se siente del culoo jaja 😷😷😷,8,8,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23167,1,0.7116,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['dicenque', 'vacuna', 'grande', 'chica', 'sputnik', 'grande', 'creer', 'falta']",https://twitter.com/fotosmauricio/status/1417635466065719297,"Pues dicen, dicen,que cierta vacuna les hizo más grandes las desas a las chicas. A mí con la #SputnikV me hizo más grande el deste.
Estoy que no me la creo!!
Solo falta tener con quien... https://t.co/kDD5MfHMPM",20,7,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23173,1,0.6058,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'sueno', 'sabado', 'hora', 'sueno']",https://twitter.com/D_4_N_Y_B_0_Y/status/1416468157208965123,"Después de la vacuna.

Tengo sueño...

Pero los sábado siempre a esta hora tengo sueño 💤😪😴

Así que no cuenta",17,7,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23186,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hora', 'vacuna', 'ninguna', 'mutacion', 'aparente']",https://twitter.com/liveontwolegs/status/1413879657921978368,24 horas de la vacuna. Ningúna mutación aparente🤟 https://t.co/JZc6Kowopo,10,7,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23187,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'astrazeneca']",https://twitter.com/GizehMG/status/1413696957927800836,"@Gector09 @lausantillanj Yo estaba así, pero con la vacuna de AstraZeneca 😂",9,7,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23202,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hora', 'vacuna']",https://twitter.com/aaguilarguzman/status/1409863633782329346,Hora de la vacuna https://t.co/c7Nqdjx6Kd,29,6,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23209,1,0.2639,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['olvidar', 'emocion', 'bajar', 'software', 'bajar', 'mp', 'epoca', 'jejeje', 'formar', 'vacuna']",https://twitter.com/blind__r9/status/1399787171293315079,"@jmatuk Cómo no olvidar la emoción de bajar el software y poder bajar mp3, que buenas épocas….. jejeje donde me formó para mi vacuna….",1,6,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23231,1,0.5278,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['recordar', 'reposo', 'hora', 'cigarro', 'alcohol', 'posterior', 'vacuna']",https://twitter.com/bishubish/status/1378784318626148361,"Recordar: reposo de 24-72 horas, no cigarro, no alcohol al menos durante 21 días posteriores a la vacuna.",4,4,2021,19.38409237,-99.03729975,Iztapalapa,vacuna
23242,1,0.4791,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['abrazo', 'grande', 'salir', 'vacuna', 'abrazo', 'senora', 'madre']",https://twitter.com/omarcito35/status/1375507826265612288,Abrazo grande mi @eltalcha que todo salga bien con la vacuna y abrazo a tu señora madre .,26,3,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23251,1,0.2827,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['cruda', 'desvelo', 'wandavision', 'atento', 'turno', 'palacio', 'deporte', 'nostalgia', 'concierto', 'acompanar', 'familiar', 'vacuna', 'triste', 'porno']",https://twitter.com/blind__r9/status/1367832713894522885,"Aquí con la cruda de desvelo por WandaVision pero atento al turno del buen @korno, ayer fui al palacio de los deportes con nostalgia por los conciertos pero acompañando a un familiar a su vacuna!  #TristeKorno https://t.co/iv53QsZTDa",5,3,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23268,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'ruso']",https://twitter.com/CarlosC13408089/status/1356969496351760385,@TodosSomosAMLO_ La vacuna rusa me pongo,3,2,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23291,1,0.309,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['morir', 'extranar', 'enfermedad', 'unico', 'vacuna', 'contado']",https://twitter.com/Alejand38924216/status/1345622468376059904,Nos estamos muriendo de una extraña enfermedad y lo único que dicen que la vacuna esta contada,3,1,2021,19.3591195,-99.0929294,Iztapalapa,vacuna
23300,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['cuarto', 'vacuna', 'comos', 'burro']",https://twitter.com/Regia941/status/1592180864720728065,"@HLGatell He la cuarta vacuna para todos los mayores de 30, 40 y 50 y 60 para cuando heeeeee, todos nos hacemos comos los burros",14,11,2022,19.3049539,-99.241301,La Magdalena Contreras,vacuna
23308,1,0.8222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sensibilidad', 'horrible', 'gana', 'llorar', 'efecto', 'vacuna']",https://twitter.com/zai_Lm/status/1427365746041147396,¿Esta sensibilidad horrible y ganas de llorar por todo también son efectos de la vacuna? 🥺,16,8,2021,19.3049539,-99.241301,La Magdalena Contreras,vacuna
23312,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'antipaticame', 'desparasitada', 'adopcion']",https://twitter.com/anxelli94/status/1420998837003554816,Ayer fui a ponerme la vacuna antirábica. Una desparasitada y ya pueden darme en adopción 🥰,30,7,2021,19.3049539,-99.241301,La Magdalena Contreras,vacuna
23316,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'tiro', 'cama']",https://twitter.com/pinksoff/status/1413545946248515593,La vacuna me tiro a la cama dos días 🥺💉. Hoy ya estamos al 💯 👏🏼❤️🏃🏻‍♀️🏃🏻‍♀️,9,7,2021,19.3049539,-99.241301,La Magdalena Contreras,vacuna
23317,1,0.6831,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hola', 'leve', 'vacuna', 'liquido', 'suero', 'gastritis', 'paracetamol', 'pastilla', 'acompanado', 'alimento', 'daphne', 'convoy', 'fuerte', 'abrazo', 'rock', 'and', 'roll']",https://twitter.com/BRVSSS/status/1413217493460606976,"Hola @DaphneOficial, que te sea muy muy leve la vacuna
Muchos líquidos con sueros
Si está la gastritis, todo paracetamol, toda pastilla, acompañada de alimentos #DaphneEnConvoy
Fuerte abrazo
#RockAndRoll https://t.co/wk53ITKgW2",8,7,2021,19.3049539,-99.241301,La Magdalena Contreras,vacuna
